Row.names,seqnames,start,end,width,annotation,geneChr,geneStart,geneEnd,geneLength,geneId,transcriptId,distanceToTSS,ENSEMBL,SYMBOL,GENENAME,ASE1,ASE2,GeneID,Ctrl.bam,V5.bam,difference,FC,L2FC
chrX:73821316-73821512,chrX,73821316,73821512,197,"Exon (ENST00000604411.1/9383, exon 1 of 1)",23,73827601,73829470,1870,7503,ENST00000433732.2,7958,ENSG00000229807,XIST,X inactive specific transcript,,,controlledV5_peak_1086,48,82,34,1.673469388,0.742842161
chr1:67430175-67430363,chr1,67430175,67430363,189,Promoter (<=1kb),1,67412867,67430372,17506,26135,ENST00000370990.5,9,ENSG00000142864,SERBP1,SERPINE1 mRNA binding protein 1,,,controlledV5_peak_41,54,92,38,1.672727273,0.742202243
chrX:87703871-87704241,chrX,87703871,87704241,371,"Exon (ENST00000448168.1/ENST00000448168.1, exon 1 of 1)",23,87723928,87728679,4752,124905233,ENST00000691872.1,24438,ENSG00000289575,LOC124905233,uncharacterized LOC124905233,,,controlledV5_peak_1098,69,117,48,1.671428571,0.741081703
chr14:66012757-66013266,chr14,66012757,66013266,510,"Exon (ENST00000445822.1/ENST00000445822.1, exon 1 of 1)",14,66111557,66128052,16496,105370540,ENST00000666006.1,-98291,ENSG00000258502,LINC02290,long intergenic non-protein coding RNA 2290,,,controlledV5_peak_310,99,167,68,1.67,0.739848103
chr21:18857771-18858221,chr21,18857771,18858221,451,"Exon (ENST00000358455.4/ENST00000358455.4, exon 1 of 1)",21,18588869,18760320,171452,101927797,ENST00000653218.1,-97451,ENSG00000224141,MIR548XHG,MIR548X host gene,,,controlledV5_peak_655,153,257,104,1.668831169,0.738838008
chr19:58548993-58549197,chr19,58548993,58549197,205,Promoter (<=1kb),19,58548869,58549444,576,10155,ENST00000595028.1,124,ENSG00000130726,TRIM28,tripartite motif containing 28,,,controlledV5_peak_551,35,60,25,1.666666667,0.736965594
chrUn_GL000220v1:117004-118080,chrUn_GL000220v1,117004,118080,1077,Distal Intergenic,335,112025,112177,153,100008587,ENST00000611446.1,4979,ENSG00000274917,RNA5-8SN5,"RNA, 5.8S ribosomal N5",,,controlledV5_peak_1049,306358,510437,204079,1.666140051,0.736509675
chrUn_GL000220v1:153250-154735,chrUn_GL000220v1,153250,154735,1486,Distal Intergenic,335,112025,112177,153,100008587,ENST00000611446.1,41225,ENSG00000274917,RNA5-8SN5,"RNA, 5.8S ribosomal N5",,,controlledV5_peak_1050,485332,807391,322059,1.6635815,0.734292546
chr21:8437075-8438561,chr21,8437075,8438561,1487,Promoter (1-2kb),21,8439823,8439975,153,106632260,ENST00000619471.1,-1262,ENSG00000278189,RNA5-8SN1,"RNA, 5.8S ribosomal N1",,,controlledV5_peak_649,486732,807438,320706,1.658893069,0.730220894
chrUn_GL000220v1:109278-110763,chrUn_GL000220v1,109278,110763,1486,Promoter (1-2kb),335,112025,112177,153,100008587,ENST00000611446.1,-1262,ENSG00000274917,RNA5-8SN5,"RNA, 5.8S ribosomal N5",,,controlledV5_peak_1046,486840,807584,320744,1.658824955,0.730161656
chr6:26031708-26032067,chr6,26031708,26032067,360,Promoter (<=1kb),6,26031589,26032099,511,8358,ENST00000621411.3,32,ENSG00000286522,H3C2,H3 clustered histone 2,,,controlledV5_peak_848,396,658,262,1.65743073,0.728948577
chrX:73842259-73842979,chrX,73842259,73842979,721,Promoter (<=1kb),23,73820717,73842684,21968,7503,ENST00000650548.1,0,ENSG00000229807,XIST,X inactive specific transcript,,,controlledV5_peak_1089,302,500,198,1.650165017,0.722610301
chr1:149832775-149832967,chr1,149832775,149832967,193,Promoter (<=1kb),1,149832657,149833052,396,8370,ENST00000578186.3,118,ENSG00000270882,H4C14,H4 clustered histone 14,,,controlledV5_peak_65,215,355,140,1.643518519,0.716787712
chr6:26056035-26056410,chr6,26056035,26056410,376,Promoter (<=1kb),6,26055740,26056470,731,3006,ENST00000343677.4,60,ENSG00000187837,H1-2,"H1.2 linker histone, cluster member",,,controlledV5_peak_849,436,715,279,1.636155606,0.710309962
chr17:16381991-16382623,chr17,16381991,16382623,633,Promoter (<=1kb),17,16381465,16382742,1278,7314,ENST00000614404.1,526,ENSG00000170315,UBB,ubiquitin B,,,controlledV5_peak_416,446,731,285,1.635346756,0.709596575
chr6:7338920-7339115,chr6,7338920,7339115,196,"Exon (ENST00000407940.1/ENST00000407940.1, exon 1 of 1)",6,7301333,7347446,46114,6745,ENST00000488834.5,8331,ENSG00000124783,SSR1,signal sequence receptor subunit 1,,,controlledV5_peak_841,158,260,102,1.635220126,0.709484858
chr4:87892886-87893185,chr4,87892886,87893185,300,"Exon (ENST00000505987.1/ENST00000505987.1, exon 1 of 1)",4,87832977,87845240,12264,56955,ENST00000511670.5,59909,ENSG00000152595,MEPE,matrix extracellular phosphoglycoprotein,,,controlledV5_peak_778,75,124,49,1.631578947,0.706268797
chrX:112840537-112840772,chrX,112840537,112840772,236,Promoter (<=1kb),23,112823137,112840683,17547,154796,ENST00000462114.1,0,ENSG00000126016,AMOT,angiomotin,,,controlledV5_peak_1113,88,145,57,1.629213483,0.704175659
chr1:114749820-114750043,chr1,114749820,114750043,224,Promoter (2-3kb),1,114737988,114746859,8872,7812,ENST00000534389.2,-2961,ENSG00000009307,CSDE1,cold shock domain containing E1,,,controlledV5_peak_56,34,57,23,1.628571429,0.703606997
chr7:5529184-5529379,chr7,5529184,5529379,196,Promoter (<=1kb),7,5527147,5529949,2803,60,ENST00000642480.2,570,ENSG00000075624,ACTB,actin beta,,,controlledV5_peak_911,85,140,55,1.627906977,0.703018262
chrX:9674439-9674775,chrX,9674439,9674775,337,"Intron (ENST00000407597.7/6907, intron 5 of 17)",23,9683746,9713322,29577,6907,ENST00000684110.1,-8971,ENSG00000101849,TBL1X,transducin beta like 1 X-linked,,,controlledV5_peak_1054,42,70,28,1.627906977,0.703018262
chr19:3981943-3982415,chr19,3981943,3982415,473,Promoter (<=1kb),19,3980687,3982313,1627,1938,ENST00000598182.5,0,ENSG00000167658,EEF2,eukaryotic translation elongation factor 2,,,controlledV5_peak_501,222,363,141,1.627802691,0.702925838
chr17:35151093-35151370,chr17,35151093,35151370,278,Promoter (2-3kb),17,35148264,35186559,38296,146862,ENST00000591048.2,2829,ENSG00000141161,UNC45B,unc-45 myosin chaperone B,,,controlledV5_peak_428,3566,5776,2210,1.619287917,0.695359526
chrM:7709-8129,,,,,,,,,,,,,,,,,,controlledV5_peak_1040,2811,4538,1727,1.613798009,0.690460015
chr21:8254505-8255035,chr21,8254505,8255035,531,"Exon (ENST00000629969.1/ENST00000629969.1, exon 1 of 1)",21,8249505,8249596,92,103504727,ENST00000616483.1,5000,ENSG00000274060,MIR6724-2,microRNA 6724-2,,,controlledV5_peak_642,199109,321091,121982,1.612631209,0.689416548
chr19_KI270866v1_alt:15591-15979,chr19_KI270866v1_alt,15591,15979,389,Promoter (1-2kb),235,14434,30733,16300,2821,ENST00000633130.1,1157,ENSG00000105220,GPI,glucose-6-phosphate isomerase,,,controlledV5_peak_553,17,29,12,1.611111111,0.688055994
chr8:37698943-37699137,chr8,37698943,37699137,195,3' UTR,8,37695782,37700019,4238,80139,ENST00000331569.6,3161,ENSG00000183779,ZNF703,zinc finger protein 703,,,controlledV5_peak_965,78,127,49,1.607594937,0.684903939
chr12:46187530-46187774,chr12,46187530,46187774,245,3' UTR,12,46197378,46198021,644,81539,ENST00000548979.1,10247,ENSG00000111371,SLC38A1,solute carrier family 38 member 1,,,controlledV5_peak_228,39,64,25,1.6,0.678071905
chr19:14463924-14464153,chr19,14463924,14464153,230,Promoter (<=1kb),19,14463875,14471859,7985,5585,ENST00000586237.1,49,ENSG00000123143,PKN1,protein kinase N1,,,controlledV5_peak_525,9,16,7,1.6,0.678071905
chr9:19378387-19378889,chr9,19378387,19378889,503,Promoter (1-2kb),9,19376285,19380198,3914,6194,ENST00000315377.4,1309,ENSG00000137154,RPS6,ribosomal protein S6,,,controlledV5_peak_992,184,296,112,1.6,0.678071905
chr4:87892297-87892547,chr4,87892297,87892547,251,"Exon (ENST00000505987.1/ENST00000505987.1, exon 1 of 1)",4,87832977,87845240,12264,56955,ENST00000511670.5,59320,ENSG00000152595,MEPE,matrix extracellular phosphoglycoprotein,,,controlledV5_peak_777,76,123,47,1.597402597,0.675727965
chr8:100721491-100721734,chr8,100721491,100721734,244,Promoter (<=1kb),8,100702051,100721559,19509,26986,ENST00000678709.1,0,ENSG00000070756,PABPC1,poly(A) binding protein cytoplasmic 1,,,controlledV5_peak_981,130,209,79,1.595419847,0.673936131
chr11:18407238-18407524,chr11,18407238,18407524,287,3' UTR,11,18402535,18407740,5206,3939,ENST00000538451.1,4703,ENSG00000134333,LDHA,lactate dehydrogenase A,,,controlledV5_peak_176,83,134,51,1.595238095,0.673771768
chr16:88811584-88811918,chr16,88811584,88811918,335,Promoter (<=1kb),16,88809518,88811897,2380,353,ENST00000569616.1,0,ENSG00000198931,APRT,adenine phosphoribosyltransferase,,,controlledV5_peak_402,16,27,11,1.588235294,0.667424661
chr1:149852658-149853000,chr1,149852658,149853000,343,Promoter (<=1kb),1,149852608,149853125,518,333932,ENST00000403683.2,50,ENSG00000203852,H3C15,H3 clustered histone 15,,,controlledV5_peak_69,431,686,255,1.587962963,0.667177264
chr5:175114780-175115191,chr5,175114780,175115191,412,Distal Intergenic,5,174919082,174995513,76432,441116,ENST00000377300.3,-119267,ENSG00000204754,LINC01951,long intergenic non-protein coding RNA 1951,,,controlledV5_peak_832,3505,5551,2046,1.583285796,0.662921697
chr1:149840820-149841153,chr1,149840820,149841153,334,Promoter (<=1kb),1,149840687,149841208,522,126961,ENST00000369158.2,55,ENSG00000203811,H3C14,H3 clustered histone 14,,,controlledV5_peak_66,399,632,233,1.58,0.659924558
chr8:74603664-74604297,chr8,74603664,74604297,634,"Exon (ENST00000517662.1/ENST00000517662.1, exon 1 of 1)",8,74599866,74758352,158487,441355,ENST00000523118.5,3798,ENSG00000254349,MIR2052HG,MIR2052 host gene,,,controlledV5_peak_977,148,235,87,1.577181208,0.657348426
chr1:227410712-227410904,chr1,227410712,227410904,193,"Exon (ENST00000452067.1/ENST00000452067.1, exon 1 of 1)",1,227393591,227431035,37445,107985463,ENST00000445817.1,17121,,LINC01641,long intergenic non-protein coding RNA 1641,,,controlledV5_peak_120,29,47,18,1.566666667,0.647698256
chr21:8445468-8446044,chr21,8445468,8446044,577,"Intron (ENST00000651813.1/ENST00000651813.1, intron 2 of 6)",21,8439823,8439975,153,106632260,ENST00000619471.1,5645,ENSG00000278189,RNA5-8SN1,"RNA, 5.8S ribosomal N1",,,controlledV5_peak_652,271789,423865,152076,1.559531256,0.641112467
chr6:108004689-108005145,chr6,108004689,108005145,457,"Exon (ENST00000417878.1/ENST00000417878.1, exon 1 of 1)",6,108041409,108049668,8260,28962,ENST00000477774.2,44523,ENSG00000081087,OSTM1,osteoclastogenesis associated transmembrane protein 1,,,controlledV5_peak_884,248,388,140,1.558232932,0.63991091
chr21:8218197-8218771,chr21,8218197,8218771,575,"Intron (ENST00000623664.1/124904993, intron 2 of 6)",21,8212572,8212724,153,109864281,ENST00000612463.1,5625,ENSG00000278233,RNA5-8SN2,"RNA, 5.8S ribosomal N2",,,controlledV5_peak_640,271857,422990,151133,1.555922577,0.637770274
chr2:74370061-74370332,chr2,74370061,74370332,272,Promoter (<=1kb),2,74361155,74369395,8241,1639,ENST00000497666.1,-666,ENSG00000204843,DCTN1,dynactin subunit 1,,,controlledV5_peak_578,17,28,11,1.555555556,0.637429921
chr18:74389999-74390315,chr18,74389999,74390315,317,"Exon (ENST00000474180.1/ENST00000474180.1, exon 1 of 1)",18,74409448,74413209,3762,101927606,ENST00000567168.1,-19133,ENSG00000259779,LINC01922,long intergenic non-protein coding RNA 1922,,,controlledV5_peak_488,91,143,52,1.554347826,0.636309381
chr1:108992318-108992710,chr1,108992318,108992710,393,"Exon (ENST00000414070.1/ENST00000414070.1, exon 1 of 1)",1,108927418,108963527,36110,23155,ENST00000691556.1,-28791,ENSG00000121940,CLCC1,chloride channel CLIC like 1,,,controlledV5_peak_52,77,121,44,1.551282051,0.633461018
chr20:30513931-30514492,chr20,30513931,30514492,562,Distal Intergenic,20,30537597,30556427,18831,102723636,ENST00000688793.1,-23105,,LOC102723636,zinc finger protein 285-like,,,controlledV5_peak_617,11829,18301,6472,1.546999155,0.629472408
chr1:35184246-35184430,chr1,35184246,35184430,185,Promoter (2-3kb),1,35176380,35181606,5227,6421,ENST00000485365.1,-2640,ENSG00000116560,SFPQ,splicing factor proline and glutamine rich,,,controlledV5_peak_24,34,54,20,1.542857143,0.625604485
chr17:20785247-20785537,chr17,20785247,20785537,291,"Exon (ENST00000455244.2/ENST00000455244.2, exon 1 of 1)",17,20716483,20737127,20645,100287072,ENST00000441215.2,68764,,LOC100287072,ribosomal protein S6 kinase B1 pseudogene,,,controlledV5_peak_422,38,60,22,1.538461538,0.621488377
chr1:96679374-96679595,chr1,96679374,96679595,222,"Exon (ENST00000468715.1/ENST00000468715.1, exon 1 of 1)",1,96721665,96813711,92047,58155,ENST00000482253.5,-42070,ENSG00000117569,PTBP2,polypyrimidine tract binding protein 2,,,controlledV5_peak_50,146,226,80,1.537414966,0.620506618
chr1:244854108-244854393,chr1,244854108,244854393,286,Promoter (1-2kb),1,244846625,244855597,8973,3192,ENST00000640264.1,1204,ENSG00000153187,HNRNPU,heterogeneous nuclear ribonucleoprotein U,,,controlledV5_peak_134,55,86,31,1.535714286,0.618909833
chr12:6537674-6537919,chr12,6537674,6537919,246,Promoter (1-2kb),12,6536605,6538374,1770,2597,ENST00000619601.1,1069,ENSG00000111640,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,,,controlledV5_peak_216,255,393,138,1.53515625,0.618385502
chr15:75321808-75322308,chr15,75321808,75322308,501,"Exon (ENST00000564205.1/ENST00000564205.1, exon 1 of 1)",15,75336020,75340270,4251,54939,ENST00000567195.5,-13712,ENSG00000140365,COMMD4,COMM domain containing 4,,,controlledV5_peak_341,119,183,64,1.525,0.608809243
chr2:32916254-32916556,chr2,32916254,32916556,303,"Intron (ENST00000414054.5/285045, intron 4 of 4)",2,32927085,32937209,10125,285045,ENST00000663506.1,-10529,ENSG00000230876,LINC00486,long intergenic non-protein coding RNA 486,,,controlledV5_peak_561,109477,166953,57476,1.524991322,0.608801033
chr22:41064309-41064525,chr22,41064309,41064525,217,"Exon (ENST00000418783.1/ENST00000418783.1, exon 1 of 1)",22,41092513,41092566,54,100302237,ENST00000408233.1,-27988,ENSG00000284015,MIR1281,microRNA 1281,,,controlledV5_peak_685,78,119,41,1.506329114,0.591037015
chr14:24098303-24098621,chr14,24098303,24098621,319,Promoter (<=1kb),14,24098512,24102830,4319,5106,ENST00000559503.1,0,ENSG00000100889,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial",,,controlledV5_peak_301,7,12,5,1.5,0.584962501
chrM:15359-15762,,,,,,,,,,,,,,,,,,controlledV5_peak_1045,1852,2760,908,1.489476525,0.574805386
chr1:52772296-52772625,chr1,52772296,52772625,330,"Exon (ENST00000437890.1/ENST00000437890.1, exon 1 of 1)",1,52726467,52816638,90172,79699,ENST00000545132.5,45829,ENSG00000162378,ZYG11B,"zyg-11 family member B, cell cycle regulator",,,controlledV5_peak_38,137,205,68,1.485507246,0.570955643
chr11:27890258-27890461,chr11,27890258,27890461,204,"Exon (ENST00000530115.1/ENST00000530115.1, exon 1 of 1)",11,27978669,28019575,40907,124902654,ENST00000525309.1,129114,,LOC124902654,uncharacterized LOC124902654,,,controlledV5_peak_178,82,123,41,1.481927711,0.567475074
chr1:633916-634100,chr1,633916,634100,185,Promoter (<=1kb),1,594191,633129,38939,105378947,ENST00000440196.3,-787,,LOC105378947,proline-rich extensin-like protein EPR1,,,controlledV5_peak_1,883,1306,423,1.477375566,0.563036622
chr1:15828233-15828439,chr1,15828233,15828439,207,"Exon (ENST00000321418.6/ENST00000321418.6, exon 1 of 1)",1,15836095,15928557,92463,23013,ENST00000673875.1,-7656,ENSG00000065526,SPEN,spen family transcriptional repressor,,,controlledV5_peak_6,92,137,45,1.47311828,0.558873272
chr11:46428795-46429017,chr11,46428795,46429017,223,"Exon (ENST00000467930.1/ENST00000467930.1, exon 1 of 1)",11,46397384,46417995,20612,55626,ENST00000526545.5,-10800,ENSG00000110497,AMBRA1,autophagy and beclin 1 regulator 1,,,controlledV5_peak_181,320,472,152,1.470404984,0.556213562
chr22_KI270733v1_random:176685-177263,chr22_KI270733v1_random,176685,177263,579,Promoter (2-3kb),321,173956,174108,153,124900510,ENST00000618998.1,2729,ENSG00000274917,LOC124900510,5.8S ribosomal RNA,,,controlledV5_peak_701,430613,628449,197836,1.459425379,0.545400447
chr22_KI270733v1_random:131606-132184,chr22_KI270733v1_random,131606,132184,579,Promoter (2-3kb),321,128877,129029,153,109864274,ENST00000616292.1,2729,ENSG00000276700,RNA5-8SN4,"RNA, 5.8S ribosomal N4",,,controlledV5_peak_697,431020,628361,197341,1.457843121,0.543835479
chrUn_GL000220v1:158723-159292,chrUn_GL000220v1,158723,159292,570,Distal Intergenic,335,112025,112177,153,100008587,ENST00000611446.1,46698,ENSG00000274917,RNA5-8SN5,"RNA, 5.8S ribosomal N5",,,controlledV5_peak_1051,429254,625049,195795,1.456125147,0.542134354
chr21:8259510-8260164,chr21,8259510,8260164,655,Distal Intergenic,21,8249505,8249596,92,103504727,ENST00000616483.1,10005,ENSG00000274060,MIR6724-2,microRNA 6724-2,,,controlledV5_peak_643,440265,640244,199979,1.454220857,0.540246393
chr21:8442548-8443118,chr21,8442548,8443118,571,Promoter (2-3kb),21,8439823,8439975,153,106632260,ENST00000619471.1,2725,ENSG00000278189,RNA5-8SN1,"RNA, 5.8S ribosomal N1",,,controlledV5_peak_650,430341,624775,194434,1.451810421,0.537853076
chrUn_GL000220v1:114749-115320,chrUn_GL000220v1,114749,115320,572,Promoter (2-3kb),335,112025,112177,153,100008587,ENST00000611446.1,2724,ENSG00000274917,RNA5-8SN5,"RNA, 5.8S ribosomal N5",,,controlledV5_peak_1047,429816,623947,194131,1.451657333,0.537700942
chr21:8398314-8398967,chr21,8398314,8398967,654,Promoter (2-3kb),21,8395607,8395759,153,109910381,ENST00000613359.1,2707,ENSG00000275215,RNA5-8SN3,"RNA, 5.8S ribosomal N3",,,controlledV5_peak_646,445054,644547,199493,1.448241229,0.534301927
chr7:127704838-127705040,chr7,127704838,127705040,203,"Exon (ENST00000354725.8/27044, exon 8 of 24)",7,127694692,127703225,8534,27044,ENST00000492772.1,10146,ENSG00000197157,SND1,staphylococcal nuclease and tudor domain containing 1,,,controlledV5_peak_944,8,13,5,1.444444444,0.530514717
chr21:8215281-8216163,chr21,8215281,8216163,883,Promoter (2-3kb),21,8212572,8212724,153,109864281,ENST00000612463.1,2709,ENSG00000278233,RNA5-8SN2,"RNA, 5.8S ribosomal N2",,,controlledV5_peak_639,512682,740420,227738,1.444206264,0.530276805
chr1:19608185-19608513,chr1,19608185,19608513,329,Promoter (<=1kb),1,19608114,19608568,455,644068,ENST00000457263.1,71,,RPS14P3,ribosomal protein S14 pseudogene 3,,,controlledV5_peak_12,200,289,89,1.437810945,0.523873991
chr7:26196562-26196979,chr7,26196562,26196979,418,3' UTR,7,26189666,26200142,10477,3181,ENST00000677075.1,3163,ENSG00000122566,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,,,controlledV5_peak_918,105,152,47,1.433962264,0.520007059
chr17:81845636-81845981,chr17,81845636,81845981,346,Promoter (<=1kb),17,81843163,81846227,3065,5034,ENST00000571507.6,246,ENSG00000185624,P4HB,prolyl 4-hydroxylase subunit beta,,,controlledV5_peak_471,29,43,14,1.433333333,0.519374159
chr11:61313605-61313960,chr11,61313605,61313960,356,Promoter (<=1kb),11,61299464,61314799,15336,1642,ENST00000680959.1,839,ENSG00000167986,DDB1,damage specific DNA binding protein 1,,,controlledV5_peak_186,25,37,12,1.423076923,0.509013647
chr10:79512923-79513115,chr10,79512923,79513115,193,Promoter (<=1kb),10,79512533,79516440,3908,143244,ENST00000520547.4,390,ENSG00000253626,EIF5AL1,eukaryotic translation initiation factor 5A like 1,,,controlledV5_peak_149,114,161,47,1.4,0.485426827
chr6:27147265-27147501,chr6,27147265,27147501,237,Promoter (<=1kb),6,27147626,27147688,63,100422934,ENST00000584253.1,-125,ENSG00000265565,MIR3143,microRNA 3143,,,controlledV5_peak_859,137,192,55,1.391304348,0.476438044
chr11:82689568-82689823,chr11,82689568,82689823,256,"Exon (ENST00000473748.1/ENST00000473748.1, exon 1 of 1)",11,82100193,82718082,617890,101928989,ENST00000532217.1,28259,ENSG00000245832,MIR4300HG,MIR4300 host gene,,,controlledV5_peak_200,178,247,69,1.379888268,0.464551454
chr6:27133151-27133411,chr6,27133151,27133411,261,Promoter (<=1kb),6,27133043,27133535,493,8969,ENST00000359193.4,108,ENSG00000196787,H2AC11,H2A clustered histone 11,,,controlledV5_peak_857,286,395,109,1.37630662,0.460801916
